k,m,h(m)
53,43,1.04037e-07
53,44,6.70307e-08
53,45,4.30265e-08
53,46,2.75135e-08
53,47,1.75257e-08
53,48,1.11198e-08
53,49,7.02709e-09
53,50,4.42264e-09
53,51,2.77194e-09
53,52,1.73e-09
53,53,1.07507e-09
53,54,6.65153e-10
53,55,4.09696e-10
53,56,2.512e-10
53,57,1.53306e-10
53,58,9.31193e-11
53,59,5.62885e-11
53,60,3.38578e-11
53,61,2.02634e-11
53,62,1.20652e-11
53,63,7.14631e-12
53,64,4.21023e-12
53,65,2.46693e-12
53,66,1.43742e-12
53,67,8.32794e-13
53,68,4.79689e-13
53,69,2.74661e-13
53,70,1.56311e-13
53,71,8.84054e-14
53,72,4.96824e-14
53,73,2.77393e-14
53,74,1.53848e-14
53,75,8.4747e-15
53,76,4.63573e-15
53,77,2.51768e-15
53,78,1.35736e-15
53,79,7.26306e-16
53,80,3.85649e-16
53,81,2.03155e-16
53,82,1.06153e-16
53,83,5.50065e-17
53,84,2.82602e-17
53,85,1.43918e-17
53,86,7.26314e-18
53,87,3.63157e-18
53,88,1.79849e-18
53,89,8.81952e-19
53,90,4.28132e-19
53,91,2.05671e-19
53,92,9.77448e-20
53,93,4.59401e-20
53,94,2.13459e-20
53,95,9.80168e-21
53,96,4.44612e-21
54,1,0.71875
54,2,0.515543
54,3,0.36902
54,4,0.263586
54,5,0.187875
54,6,0.133622
54,7,0.0948288
54,8,0.067149
54,9,0.0474423
54,10,0.0334429
54,11,0.0235203
54,12,0.0165032
54,13,0.0115522
54,14,0.0080672
54,15,0.00561985
54,16,0.00390532
54,17,0.00270709
54,18,0.00187176
54,19,0.00129087
54,20,0.00088794
54,21,0.000609168
54,22,0.000416799
54,23,0.000284404
54,24,0.000193529
54,25,0.000131324
54,26,8.88597e-05
54,27,5.99535e-05
54,28,4.03324e-05
54,29,2.70522e-05
54,30,1.80901e-05
54,31,1.20601e-05
54,32,8.01508e-06
54,33,5.30999e-06
54,34,3.5066e-06
54,35,2.30814e-06
54,36,1.51426e-06
54,37,9.90092e-07
54,38,6.45157e-07
54,39,4.18933e-07
54,40,2.71074e-07
54,41,1.74772e-07
54,42,1.1227e-07
54,43,7.18531e-08
54,44,4.58124e-08
54,45,2.9097e-08
54,46,1.84083e-08
54,47,1.15998e-08
54,48,7.27986e-09
54,49,4.54991e-09
54,50,2.83176e-09
54,51,1.7549e-09
54,52,1.08281e-09
54,53,6.65153e-10
54,54,4.06748e-10
54,55,2.47586e-10
54,56,1.49997e-10
54,57,9.04396e-11
54,58,5.42638e-11
54,59,3.23963e-11
54,60,1.92429e-11
54,61,1.13708e-11
54,62,6.6836e-12
54,63,3.90734e-12
54,64,2.27171e-12
54,65,1.31333e-12
54,66,7.54907e-13
54,67,4.31375e-13
54,68,2.45021e-13
54,69,1.38318e-13
54,70,7.75932e-14
54,71,4.32487e-14
54,72,2.39476e-14
54,73,1.31712e-14
54,74,7.19435e-15
54,75,3.90202e-15
54,76,2.10109e-15
54,77,1.12299e-15
54,78,5.95676e-16
54,79,3.13513e-16
54,80,1.63693e-16
54,81,8.47695e-17
54,82,4.35303e-17
54,83,2.21609e-17
54,84,1.11821e-17
54,85,5.59105e-18
54,86,2.7694e-18
54,87,1.35857e-18
54,88,6.59878e-19
54,89,3.17249e-19
54,90,1.50924e-19
54,91,7.10232e-20
54,92,3.30504e-20
54,93,1.52032e-20
54,94,6.91054e-21
54,95,3.10269e-21
54,96,1.37542e-21
55,1,0.713542
55,2,0.508072
55,3,0.360998
55,4,0.255946
55,5,0.181068
55,6,0.127813
55,7,0.0900187
55,8,0.0632564
55,9,0.0443482
55,10,0.0310195
55,11,0.0216455
55,12,0.0150681
55,13,0.010464
55,14,0.00724879
55,15,0.00500899
55,16,0.00345253
55,17,0.00237361
55,18,0.00162762
55,19,0.00111314
55,20,0.000759253
55,21,0.000516469
55,22,0.000350353
55,23,0.000237004
55,24,0.000159872
55,25,0.000107533
55,26,7.2118e-05
55,27,4.82235e-05
55,28,3.2149e-05
55,29,2.13673e-05
55,30,1.41575e-05
55,31,9.35093e-06
55,32,6.15651e-06
55,33,4.04021e-06
55,34,2.64265e-06
55,35,1.72274e-06
55,36,1.11923e-06
55,37,7.24632e-07
55,38,4.67505e-07
55,39,3.00539e-07
55,40,1.92502e-07
55,41,1.22847e-07
55,42,7.81012e-08
55,43,4.94641e-08
55,44,3.12055e-08
55,45,1.96089e-08
55,46,1.22722e-08
55,47,7.64913e-09
55,48,4.74773e-09
55,49,2.93436e-09
55,50,1.80576e-09
55,51,1.10635e-09
55,52,6.74793e-10
55,53,4.09696e-10
55,54,2.47586e-10
55,55,1.4891e-10
55,56,8.91289e-11
55,57,5.30841e-11
55,58,3.14572e-11
55,59,1.85457e-11
55,60,1.08764e-11
55,61,6.34458e-12
55,62,3.68082e-12
55,63,2.12355e-12
55,64,1.21816e-12
55,65,6.94733e-13
55,66,3.93864e-13
55,67,2.21939e-13
55,68,1.24286e-13
55,69,6.91592e-14
55,70,3.82343e-14
55,71,2.09976e-14
55,72,1.14532e-14
55,73,6.20382e-15
55,74,3.33651e-15
55,75,1.78136e-15
55,76,9.43967e-16
55,77,4.96396e-16
55,78,2.58989e-16
55,79,1.34038e-16
55,80,6.87985e-17
55,81,3.50135e-17
55,82,1.76645e-17
55,83,8.83223e-18
55,84,4.3756e-18
55,85,2.14729e-18
55,86,1.04354e-18
55,87,5.02081e-19
55,88,2.39086e-19
55,89,1.12646e-19
55,90,5.24954e-20
55,91,2.41891e-20
55,92,1.10168e-20
55,93,4.95756e-21
55,94,2.20336e-21
55,95,9.6678e-22
55,96,4.18606e-22
56,1,0.708333
56,2,0.500654
56,3,0.353093
56,4,0.248473
56,5,0.17446
56,6,0.122215
56,7,0.0854192
56,8,0.0595625
56,9,0.0414348
56,10,0.0287553
56,11,0.0199075
56,12,0.0137483
56,13,0.00947104
56,14,0.00650804
56,15,0.00446056
56,16,0.00304931
56,17,0.00207908
56,18,0.00141377
56,19,0.000958765
56,20,0.000648413
56,21,0.000437302
56,22,0.000294092
56,23,0.000197215
56,24,0.000131865
56,25,8.79103e-05
56,26,5.84314e-05
56,27,3.87196e-05
56,28,2.55784e-05
56,29,1.68443e-05
56,30,1.10573e-05
56,31,7.23503e-06
56,32,4.7185e-06
56,33,3.06702e-06
56,34,1.98681e-06
56,35,1.28263e-06
56,36,8.25129e-07
56,37,5.28929e-07
56,38,3.37832e-07
56,39,2.14984e-07
56,40,1.36297e-07
56,41,8.60823e-08
56,42,5.41578e-08
56,43,3.39389e-08
56,44,2.11833e-08
56,45,1.3168e-08
56,46,8.15162e-09
56,47,5.02497e-09
56,48,3.08429e-09
56,49,1.88485e-09
56,50,1.14672e-09
56,51,6.94495e-10
56,52,4.18667e-10
56,53,2.512e-10
56,54,1.49997e-10
56,55,8.91289e-11
56,56,5.26966e-11
56,57,3.0998e-11
56,58,1.81396e-11
56,59,1.05589e-11
56,60,6.11302e-12
56,61,3.51962e-12
56,62,2.01505e-12
56,63,1.14703e-12
56,64,6.49094e-13
56,65,3.65115e-13
56,66,2.04119e-13
56,67,1.134e-13
56,68,6.25966e-14
56,69,3.43272e-14
56,70,1.86985e-14
56,71,1.01156e-14
56,72,5.434e-15
56,73,2.89814e-15
56,74,1.53431e-15
56,75,8.06161e-16
56,76,4.20306e-16
56,77,2.174e-16
56,78,1.11536e-16
56,79,5.67462e-17
56,80,2.86242e-17
56,81,1.43121e-17
56,82,7.09157e-18
56,83,3.48132e-18
56,84,1.69275e-18
56,85,8.15028e-19
56,86,3.88471e-19
56,87,1.83241e-19
56,88,8.55126e-20
56,89,3.94673e-20
56,90,1.80094e-20
56,91,8.12187e-21
56,92,3.61866e-21
56,93,1.59221e-21
56,94,6.91565e-22
56,95,2.96385e-22
56,96,1.25276e-22
57,1,0.703125
57,2,0.493292
57,3,0.345304
57,4,0.241165
57,5,0.168046
57,6,0.116823
57,7,0.0810226
57,8,0.0560589
57,9,0.0386928
57,10,0.0266409
57,11,0.0182974
57,12,0.0125352
57,13,0.00856572
57,14,0.00583809
57,15,0.00396859
57,16,0.00269057
57,17,0.00181919
57,18,0.00122665
57,19,0.00082482
57,20,0.000553058
57,21,0.000369777
57,22,0.000246518
57,23,0.000163862
57,24,0.000108595
57,25,7.17503e-05
57,26,4.72607e-05
57,27,3.10326e-05
57,28,2.03123e-05
57,29,1.32525e-05
57,30,8.61819e-06
57,31,5.58587e-06
57,32,3.60826e-06
57,33,2.32282e-06
57,34,1.49011e-06
57,35,9.52539e-07
57,36,6.06712e-07
57,37,3.85029e-07
57,38,2.43438e-07
57,39,1.53334e-07
57,40,9.62097e-08
57,41,6.0131e-08
57,42,3.74326e-08
57,43,2.32082e-08
57,44,1.43299e-08
57,45,8.81095e-09
57,46,5.39446e-09
57,47,3.2884e-09
57,48,1.99572e-09
57,49,1.20575e-09
57,50,7.25135e-10
57,51,4.3406e-10
57,52,2.58589e-10
57,53,1.53306e-10
57,54,9.04396e-11
57,55,5.30841e-11
57,56,3.0998e-11
57,57,1.80062e-11
57,58,1.04036e-11
57,59,5.97818e-12
57,60,3.4161e-12
57,61,1.94097e-12
57,62,1.09642e-12
57,63,6.15684e-13
57,64,3.43638e-13
57,65,1.90612e-13
57,66,1.05061e-13
57,67,5.75337e-14
57,68,3.12983e-14
57,69,1.69112e-14
57,70,9.0743e-15
57,71,4.83467e-15
57,72,2.55718e-15
57,73,1.34252e-15
57,74,6.99464e-16
57,75,3.61587e-16
57,76,1.85429e-16
57,77,9.43132e-17
57,78,4.75666e-17
57,79,2.37833e-17
57,80,1.17864e-17
57,81,5.78798e-18
57,82,2.81577e-18
57,83,1.35669e-18
57,84,6.47228e-19
57,85,3.05636e-19
57,86,1.4282e-19
57,87,6.60207e-20
57,88,3.01809e-20
57,89,1.36395e-20
57,90,6.09141e-21
57,91,2.68738e-21
57,92,1.17074e-21
57,93,5.03419e-22
57,94,2.13572e-22
57,95,8.93514e-23
57,96,3.68459e-23
58,1,0.697917
58,2,0.485984
58,3,0.337631
58,4,0.234019
58,5,0.161822
58,6,0.111631
58,7,0.0768214
58,8,0.0527369
58,9,0.0361133
58,10,0.0246675
58,11,0.0168065
58,12,0.011421
58,13,0.00774088
58,14,0.00523266
58,15,0.00352764
58,16,0.00237169
58,17,0.00159011
58,18,0.0010631
58,19,0.000708734
58,20,0.000471124
58,21,0.000312256
58,22,0.000206345
58,23,0.000135945
58,24,8.92892e-05
58,25,5.84632e-05
58,26,3.81586e-05
58,27,2.48261e-05
58,28,1.60993e-05
58,29,1.04057e-05
58,30,6.70304e-06
58,31,4.30319e-06
58,32,2.75297e-06
58,33,1.75502e-06
58,34,1.11482e-06
58,35,7.05584e-07
58,36,4.44922e-07
58,37,2.79503e-07
58,38,1.74915e-07
58,39,1.09038e-07
58,40,6.77031e-08
58,41,4.1869e-08
58,42,2.57869e-08
58,43,1.5816e-08
58,44,9.65941e-09
58,45,5.87396e-09
58,46,3.55635e-09
58,47,2.14355e-09
58,48,1.28613e-09
58,49,7.68106e-10
58,50,4.56566e-10
58,51,2.70081e-10
58,52,1.58984e-10
58,53,9.31193e-11
58,54,5.42638e-11
58,55,3.14572e-11
58,56,1.81396e-11
58,57,1.04036e-11
58,58,5.9339e-12
58,59,3.36549e-12
58,60,1.89783e-12
58,61,1.06394e-12
58,62,5.92881e-13
58,63,3.28365e-13
58,64,1.80728e-13
58,65,9.88356e-14
58,66,5.36981e-14
58,67,2.89799e-14
58,68,1.55332e-14
58,69,8.26769e-15
58,70,4.36911e-15
58,71,2.29199e-15
58,72,1.19335e-15
58,73,6.16564e-16
58,74,3.16054e-16
58,75,1.60705e-16
58,76,8.10395e-17
58,77,4.05197e-17
58,78,2.00837e-17
58,79,9.86567e-18
58,80,4.80188e-18
58,81,2.31519e-18
58,82,1.10545e-18
58,83,5.22577e-19
58,84,2.44509e-19
58,85,1.13198e-19
58,86,5.18385e-20
58,87,2.3474e-20
58,88,1.05074e-20
58,89,4.64752e-21
58,90,2.03047e-21
58,91,8.75888e-22
58,92,3.72903e-22
58,93,1.56619e-22
58,94,6.48625e-23
58,95,2.64745e-23
58,96,1.06444e-23
59,1,0.692708
59,2,0.47873
59,3,0.330072
59,4,0.227034
59,5,0.155784
59,6,0.106633
59,7,0.0728084
59,8,0.0495884
59,9,0.0336878
59,10,0.0228267
59,11,0.0154268
59,12,0.0103982
59,13,0.0069899
59,14,0.00468596
59,15,0.00313275
59,16,0.0020885
59,17,0.00138838
59,18,0.000920296
59,19,0.000608242
59,20,0.000400807
59,21,0.000263321
59,22,0.000172467
59,23,0.000112611
59,24,7.32971e-05
59,25,4.75559e-05
59,26,3.07547e-05
59,27,1.98238e-05
59,28,1.27353e-05
59,29,8.1537e-06
59,30,5.20236e-06
59,31,3.30767e-06
59,32,2.09554e-06
59,33,1.32281e-06
59,34,8.31957e-07
59,35,5.2129e-07
59,36,3.25391e-07
59,37,2.02326e-07
59,38,1.25312e-07
59,39,7.73028e-08
59,40,4.74932e-08
59,41,2.90583e-08
59,42,1.77044e-08
59,43,1.07407e-08
59,44,6.48766e-09
59,45,3.90136e-09
59,46,2.33551e-09
59,47,1.39171e-09
59,48,8.25427e-10
59,49,4.87231e-10
59,50,2.86206e-10
59,51,1.67289e-10
59,52,9.72888e-11
59,53,5.62885e-11
59,54,3.23963e-11
59,55,1.85457e-11
59,56,1.05589e-11
59,57,5.97818e-12
59,58,3.36549e-12
59,59,1.88367e-12
59,60,1.04806e-12
59,61,5.79608e-13
59,62,3.18563e-13
59,63,1.73984e-13
59,64,9.44102e-14
59,65,5.0893e-14
59,66,2.72498e-14
59,67,1.449e-14
59,68,7.6507e-15
59,69,4.01045e-15
59,70,2.08674e-15
59,71,1.07758e-15
59,72,5.52147e-16
59,73,2.80675e-16
59,74,1.41517e-16
59,75,7.07583e-17
59,76,3.50768e-17
59,77,1.7236e-17
59,78,8.39319e-18
59,79,4.04934e-18
59,80,1.93508e-18
59,81,9.1571e-19
59,82,4.28981e-19
59,83,1.98891e-19
59,84,9.12345e-20
59,85,4.13934e-20
59,86,1.8569e-20
59,87,8.23343e-21
59,88,3.60703e-21
59,89,1.56073e-21
59,90,6.66721e-22
59,91,2.81069e-22
59,92,1.1688e-22
59,93,4.79208e-23
59,94,1.93619e-23
59,95,7.70526e-24
59,96,3.01856e-24
60,1,0.6875
60,2,0.471531
60,3,0.322627
60,4,0.220206
60,5,0.149927
60,6,0.101822
60,7,0.0689763
60,8,0.0466056
60,9,0.0314081
60,10,0.0211104
60,11,0.0141509
60,12,0.00946001
60,13,0.00630667
60,14,0.0041927
60,15,0.00277943
60,16,0.00183725
60,17,0.00121092
60,18,0.000795745
60,19,0.00052135
60,20,0.000340535
60,21,0.000221744
60,22,0.000143939
60,23,9.3137e-05
60,24,6.00706e-05
60,25,3.86168e-05
60,26,2.47425e-05
60,27,1.57994e-05
60,28,1.00542e-05
60,29,6.37582e-06
60,30,4.02889e-06
60,31,2.53671e-06
60,32,1.59135e-06
60,33,9.94596e-07
60,34,6.19277e-07
60,35,3.84108e-07
60,36,2.37315e-07
60,37,1.4604e-07
60,38,8.95085e-08
60,39,5.46351e-08
60,40,3.32095e-08
60,41,2.01005e-08
60,42,1.21136e-08
60,43,7.26813e-09
60,44,4.34137e-09
60,45,2.58135e-09
60,46,1.52774e-09
60,47,8.99902e-10
60,48,5.27529e-10
60,49,3.07725e-10
60,50,1.7861e-10
60,51,1.03141e-10
60,52,5.92511e-11
60,53,3.38578e-11
60,54,1.92429e-11
60,55,1.08764e-11
60,56,6.11302e-12
60,57,3.4161e-12
60,58,1.89783e-12
60,59,1.04806e-12
60,60,5.7525e-13
60,61,3.13773e-13
60,62,1.7006e-13
60,63,9.15707e-14
60,64,4.89797e-14
60,65,2.60205e-14
60,66,1.37273e-14
60,67,7.19051e-15
60,68,3.73906e-15
60,69,1.92984e-15
60,70,9.88454e-16
60,71,5.02329e-16
60,72,2.5324e-16
60,73,1.2662e-16
60,74,6.27781e-17
60,75,3.0857e-17
60,76,1.50329e-17
60,77,7.25727e-18
60,78,3.47087e-18
60,79,1.64409e-18
60,80,7.71124e-19
60,81,3.58022e-19
60,82,1.64497e-19
60,83,7.47711e-20
60,84,3.36127e-20
60,85,1.4939e-20
60,86,6.56198e-21
60,87,2.84765e-21
60,88,1.22042e-21
60,89,5.16333e-22
60,90,2.15556e-22
60,91,8.87585e-23
60,92,3.60307e-23
60,93,1.44123e-23
60,94,5.67756e-24
60,95,2.2015e-24
60,96,8.39749e-25
61,1,0.682292
61,2,0.464387
61,3,0.315294
61,4,0.213533
61,5,0.144248
61,6,0.0971939
61,7,0.0653185
61,8,0.043781
61,9,0.0292667
61,10,0.0195111
61,11,0.0129717
61,12,0.00860001
61,13,0.00568556
61,14,0.00374802
61,15,0.00246359
61,16,0.00161456
61,17,0.00105496
61,18,0.000687234
61,19,0.000446307
61,20,0.000288939
61,21,0.000186466
61,22,0.000119949
61,23,7.69086e-05
61,24,4.91487e-05
61,25,3.1303e-05
61,26,1.9869e-05
61,27,1.25677e-05
61,28,7.92148e-06
61,29,4.97507e-06
61,30,3.11324e-06
61,31,1.94097e-06
61,32,1.20557e-06
61,33,7.45947e-07
61,34,4.59766e-07
61,35,2.82261e-07
61,36,1.72593e-07
61,37,1.05105e-07
61,38,6.37409e-08
61,39,3.84929e-08
61,40,2.3146e-08
61,41,1.38572e-08
61,42,8.25924e-09
61,43,4.90048e-09
61,44,2.89425e-09
61,45,1.70135e-09
61,46,9.95346e-10
61,47,5.79482e-10
61,48,3.357e-10
61,49,1.93494e-10
61,50,1.10954e-10
61,51,6.32909e-11
61,52,3.59097e-11
61,53,2.02634e-11
61,54,1.13708e-11
61,55,6.34458e-12
61,56,3.51962e-12
61,57,1.94097e-12
61,58,1.06394e-12
61,59,5.79608e-13
61,60,3.13773e-13
61,61,1.68772e-13
61,62,9.01833e-14
61,63,4.78665e-14
61,64,2.5232e-14
61,65,1.32074e-14
61,66,6.86367e-15
61,67,3.54078e-15
61,68,1.81288e-15
61,69,9.2106e-16
61,70,4.64274e-16
61,71,2.32137e-16
61,72,1.15109e-16
61,73,5.65954e-17
61,74,2.75843e-17
61,75,1.33246e-17
61,76,6.3776e-18
61,77,3.02386e-18
61,78,1.4199e-18
61,79,6.60129e-19
61,80,3.03776e-19
61,81,1.38327e-19
61,82,6.23093e-20
61,83,2.7756e-20
61,84,1.22228e-20
61,85,5.31918e-21
61,86,2.28675e-21
61,87,9.70791e-22
61,88,4.06808e-22
61,89,1.68199e-22
61,90,6.85861e-23
61,91,2.75689e-23
61,92,1.09184e-23
61,93,4.25817e-24
61,94,1.63445e-24
61,95,6.17088e-25
61,96,2.29022e-25
62,1,0.677083
62,2,0.457297
62,3,0.308074
62,4,0.207013
62,5,0.138742
62,6,0.0927423
62,7,0.0618282
62,8,0.0411074
62,9,0.027256
62,10,0.0180217
62,11,0.0118825
62,12,0.00781222
62,13,0.00512134
62,14,0.00334747
62,15,0.0021815
62,16,0.00141736
62,17,0.000918061
62,18,0.000592805
62,19,0.000381576
62,20,0.000244826
62,21,0.000156575
62,22,9.9805e-05
62,23,6.34055e-05
62,24,4.01443e-05
62,25,2.53292e-05
62,26,1.59255e-05
62,27,9.97743e-06
62,28,6.22834e-06
62,29,3.87372e-06
62,30,2.40028e-06
62,31,1.48166e-06
62,32,9.1108e-07
62,33,5.58036e-07
62,34,3.40437e-07
62,35,2.06848e-07
62,36,1.25163e-07
62,37,7.54186e-08
62,38,4.52512e-08
62,39,2.70332e-08
62,40,1.60786e-08
62,41,9.52019e-09
62,42,5.61124e-09
62,43,3.29193e-09
62,44,1.92213e-09
62,45,1.11691e-09
62,46,6.45835e-10
62,47,3.71576e-10
62,48,2.12695e-10
62,49,1.21118e-10
62,50,6.86054e-11
62,51,3.86509e-11
62,52,2.16555e-11
62,53,1.20652e-11
62,54,6.6836e-12
62,55,3.68082e-12
62,56,2.01505e-12
62,57,1.09642e-12
62,58,5.92881e-13
62,59,3.18563e-13
62,60,1.7006e-13
62,61,9.01833e-14
62,62,4.75011e-14
62,63,2.48467e-14
62,64,1.29049e-14
62,65,6.65409e-15
62,66,3.40564e-15
62,67,1.72985e-15
62,68,8.71843e-16
62,69,4.35921e-16
62,70,2.16189e-16
62,71,1.06322e-16
62,72,5.18431e-17
62,73,2.50575e-17
62,74,1.20023e-17
62,75,5.69602e-18
62,76,2.67762e-18
62,77,1.24648e-18
62,78,5.74463e-19
62,79,2.62036e-19
62,80,1.18264e-19
62,81,5.27964e-20
62,82,2.33065e-20
62,83,1.01701e-20
62,84,4.38528e-21
62,85,1.86781e-21
62,86,7.85526e-22
62,87,3.26067e-22
62,88,1.33532e-22
62,89,5.39265e-23
62,90,2.14659e-23
62,91,8.418e-24
62,92,3.25051e-24
62,93,1.23519e-24
62,94,4.61639e-25
62,95,1.69581e-25
62,96,6.11892e-26
63,1,0.671875
63,2,0.450262
63,3,0.300964
63,4,0.200643
63,5,0.133406
63,6,0.0884619
63,7,0.058499
63,8,0.0385777
63,9,0.025369
63,10,0.0166354
63,11,0.010877
63,12,0.00709109
63,13,0.00460921
63,14,0.00298697
63,15,0.00192979
63,16,0.00124291
63,17,0.000798007
63,18,0.000510724
63,19,0.000325807
63,20,0.000207161
63,21,0.000131282
63,22,8.29149e-05
63,23,5.21876e-05
63,24,3.27331e-05
63,25,2.04582e-05
63,26,1.27404e-05
63,27,7.9052e-06
63,28,4.88685e-06
63,29,3.00958e-06
63,30,1.84637e-06
63,31,1.12834e-06
63,32,6.86814e-07
63,33,4.16381e-07
63,34,2.514e-07
63,35,1.51158e-07
63,36,9.05023e-08
63,37,5.39533e-08
63,38,3.20239e-08
63,39,1.89232e-08
63,40,1.11313e-08
63,41,6.51767e-09
63,42,3.79838e-09
63,43,2.20306e-09
63,44,1.27156e-09
63,45,7.3029e-10
63,46,4.17309e-10
63,47,2.37237e-10
63,48,1.34162e-10
63,49,7.5466e-11
63,50,4.22187e-11
63,51,2.34879e-11
63,52,1.29933e-11
63,53,7.14631e-12
63,54,3.90734e-12
63,55,2.12355e-12
63,56,1.14703e-12
63,57,6.15684e-13
63,58,3.28365e-13
63,59,1.73984e-13
63,60,9.15707e-14
63,61,4.78665e-14
63,62,2.48467e-14
63,63,1.28056e-14
63,64,6.55172e-15
63,65,3.32704e-15
63,66,1.67662e-15
63,67,8.3831e-16
63,68,4.15802e-16
63,69,2.04548e-16
63,70,9.97794e-17
63,71,4.8254e-17
63,72,2.313e-17
63,73,1.09867e-17
63,74,5.17024e-18
63,75,2.40986e-18
63,76,1.11224e-18
63,77,5.08179e-19
63,78,2.29785e-19
63,79,1.02799e-19
63,80,4.54861e-20
63,81,1.99002e-20
63,82,8.60549e-21
63,83,3.67689e-21
63,84,1.55172e-21
63,85,6.46548e-22
63,86,2.6587e-22
63,87,1.07853e-22
63,88,4.31412e-23
63,89,1.70076e-23
63,90,6.60489e-24
63,91,2.5254e-24
63,92,9.5015e-25
63,93,3.51555e-25
63,94,1.27838e-25
63,95,4.56566e-26
63,96,1.60033e-26
64,1,0.666667
64,2,0.443281
64,3,0.293965
64,4,0.194421
64,5,0.128235
64,6,0.0843474
64,7,0.0553246
64,8,0.0361853
64,9,0.0235991
64,10,0.0153459
64,11,0.00994952
64,12,0.00643146
64,13,0.00414472
64,14,0.00266281
64,15,0.00170539
64,16,0.00108875
64,17,0.000692843
64,18,0.000439461
64,19,0.00027782
64,20,0.000175043
64,21,0.00010991
64,22,6.87744e-05
64,23,4.28829e-05
64,24,2.66432e-05
64,25,1.64934e-05
64,26,1.01726e-05
64,27,6.25062e-06
64,28,3.82614e-06
64,29,2.33301e-06
64,30,1.41698e-06
64,31,8.57187e-07
64,32,5.16442e-07
64,33,3.09865e-07
64,34,1.85139e-07
64,35,1.10146e-07
64,36,6.52459e-08
64,37,3.84783e-08
64,38,2.25905e-08
64,39,1.32022e-08
64,40,7.67974e-09
64,41,4.44616e-09
64,42,2.5617e-09
64,43,1.46871e-09
64,44,8.37853e-10
64,45,4.75538e-10
64,46,2.68501e-10
64,47,1.50802e-10
64,48,8.42411e-11
64,49,4.68006e-11
64,50,2.58549e-11
64,51,1.4202e-11
64,52,7.75569e-12
64,53,4.21023e-12
64,54,2.27171e-12
64,55,1.21816e-12
64,56,6.49094e-13
64,57,3.43638e-13
64,58,1.80728e-13
64,59,9.44102e-14
64,60,4.89797e-14
64,61,2.5232e-14
64,62,1.29049e-14
64,63,6.55172e-15
64,64,3.30125e-15
64,65,1.65063e-15
64,66,8.18815e-16
64,67,4.02909e-16
64,68,1.9662e-16
64,69,9.51385e-17
64,70,4.56355e-17
64,71,2.16956e-17
64,72,1.02202e-17
64,73,4.76944e-18
64,74,2.20436e-18
64,75,1.00878e-18
64,76,4.56967e-19
64,77,2.04847e-19
64,78,9.08454e-20
64,79,3.98445e-20
64,80,1.72777e-20
64,81,7.40472e-21
64,82,3.13533e-21
64,83,1.31114e-21
64,84,5.41296e-22
64,85,2.20528e-22
64,86,8.86234e-23
64,87,3.51149e-23
64,88,1.37115e-23
64,89,5.27367e-24
64,90,1.99683e-24
64,91,7.43916e-25
64,92,2.72524e-25
64,93,9.81085e-26
64,94,3.46848e-26
64,95,1.20335e-26
64,96,4.09387e-27
65,1,0.661458
65,2,0.436355
65,3,0.287075
65,4,0.188346
65,5,0.123226
65,6,0.0803936
65,7,0.0522991
65,8,0.0339237
65,9,0.0219398
65,10,0.014147
65,11,0.00909448
65,12,0.00582851
65,13,0.00372377
65,14,0.00237156
65,15,0.00150554
65,16,0.000952659
65,17,0.000600825
65,18,0.000377661
65,19,0.000236581
65,20,0.000147692
65,21,9.18783e-05
65,22,5.69538e-05
65,23,3.51773e-05
65,24,2.16476e-05
65,25,1.3272e-05
65,26,8.10627e-06
65,27,4.93213e-06
65,28,2.98917e-06
65,29,1.80444e-06
65,30,1.08488e-06
65,31,6.49587e-07
65,32,3.87331e-07
65,33,2.29978e-07
65,34,1.35962e-07
65,35,8.00281e-08
65,36,4.68955e-08
65,37,2.73557e-08
65,38,1.58839e-08
65,39,9.17969e-09
65,40,5.27982e-09
65,41,3.022e-09
65,42,1.72114e-09
65,43,9.75313e-10
65,44,5.49841e-10
65,45,3.08357e-10
65,46,1.72008e-10
65,47,9.54293e-11
65,48,5.26507e-11
65,49,2.88847e-11
65,50,1.57553e-11
65,51,8.54338e-12
65,52,4.60494e-12
65,53,2.46693e-12
65,54,1.31333e-12
65,55,6.94733e-13
65,56,3.65115e-13
65,57,1.90612e-13
65,58,9.88356e-14
65,59,5.0893e-14
65,60,2.60205e-14
65,61,1.32074e-14
65,62,6.65409e-15
65,63,3.32704e-15
65,64,1.65063e-15
65,65,8.12418e-16
65,66,3.96613e-16
65,67,1.92011e-16
65,68,9.21654e-17
65,69,4.38529e-17
65,70,2.06786e-17
65,71,9.66131e-18
65,72,4.47135e-18
65,73,2.04937e-18
65,74,9.29966e-19
65,75,4.17697e-19
65,76,1.85643e-19
65,77,8.16189e-20
65,78,3.54865e-20
65,79,1.5253e-20
65,80,6.47913e-21
65,81,2.71892e-21
65,82,1.12676e-21
65,83,4.60947e-22
65,84,1.8607e-22
65,85,7.40836e-23
65,86,2.90796e-23
65,87,1.12478e-23
65,88,4.28486e-24
65,89,1.60682e-24
65,90,5.92808e-25
65,91,2.15038e-25
65,92,7.66473e-26
65,93,2.68265e-26
65,94,9.21316e-27
65,95,3.10239e-27
65,96,1.02347e-27
66,1,0.65625
66,2,0.429483
66,3,0.280294
66,4,0.182414
66,5,0.118375
66,6,0.0765955
66,7,0.0494164
66,8,0.0317868
66,9,0.020385
66,10,0.013033
66,11,0.00830677
66,12,0.00527778
66,13,0.0033426
66,14,0.00211013
66,15,0.00132772
